Timestamp_Offset,Kinematic_Metric,Calculated_Value,Safety_Classification
3008.82,frontal_plane_knee_projection_angle,10.64,RED
3008.85,knee_flexion_depth,62.5,RED
3008.85,frontal_plane_knee_projection_angle,27.08,RED
3008.88,knee_flexion_depth,99.91,RED
3008.88,frontal_plane_knee_projection_angle,7.75,RED
3008.91,knee_flexion_depth,14.99,RED
3008.91,frontal_plane_knee_projection_angle,26.65,RED
3008.94,knee_flexion_depth,87.29,RED
3008.94,frontal_plane_knee_projection_angle,7.4,RED
3008.97,knee_flexion_depth,24.87,RED
3008.97,frontal_plane_knee_projection_angle,17.09,RED
3009.0,knee_flexion_depth,103.37,RED
3009.0,frontal_plane_knee_projection_angle,0.81,RED
3009.03,knee_flexion_depth,57.33,RED
3009.03,frontal_plane_knee_projection_angle,19.83,RED
3009.06,knee_flexion_depth,75.11,RED
3009.06,frontal_plane_knee_projection_angle,7.62,RED
3009.09,knee_flexion_depth,8.27,RED
3009.09,frontal_plane_knee_projection_angle,19.21,RED
3009.12,knee_flexion_depth,106.84,RED
3009.12,frontal_plane_knee_projection_angle,0.93,RED
3009.15,knee_flexion_depth,63.67,RED
3009.15,frontal_plane_knee_projection_angle,15.16,RED
3009.18,knee_flexion_depth,86.18,RED
3009.18,frontal_plane_knee_projection_angle,11.04,RED
3009.21,knee_flexion_depth,27.11,RED
3009.21,frontal_plane_knee_projection_angle,16.62,RED
3009.24,knee_flexion_depth,91.27,RED
3009.24,frontal_plane_knee_projection_angle,4.03,RED
3009.27,knee_flexion_depth,63.91,RED
3009.27,frontal_plane_knee_projection_angle,19.77,RED
3009.3,knee_flexion_depth,110.52,RED
3009.3,frontal_plane_knee_projection_angle,13.29,RED
3009.33,knee_flexion_depth,35.32,RED
3009.33,frontal_plane_knee_projection_angle,28.66,RED
3009.36,knee_flexion_depth,92.04,RED
3009.36,frontal_plane_knee_projection_angle,14.36,RED
3009.39,knee_flexion_depth,11.24,RED
3009.39,frontal_plane_knee_projection_angle,25.34,RED
3009.42,knee_flexion_depth,97.27,RED
3009.42,frontal_plane_knee_projection_angle,5.78,RED
3009.45,knee_flexion_depth,49.23,RED
3009.45,frontal_plane_knee_projection_angle,25.59,RED
3009.48,knee_flexion_depth,75.3,RED
3009.48,frontal_plane_knee_projection_angle,2.49,RED
3009.51,knee_flexion_depth,54.84,RED
3009.51,frontal_plane_knee_projection_angle,25.03,RED
3009.54,knee_flexion_depth,118.48,RED
3009.54,frontal_plane_knee_projection_angle,11.34,RED
3009.57,knee_flexion_depth,71.46,RED
3009.57,frontal_plane_knee_projection_angle,25.57,RED
3009.6,knee_flexion_depth,88.48,RED
3009.6,frontal_plane_knee_projection_angle,1.57,RED
3009.63,knee_flexion_depth,59.65,RED
3009.63,frontal_plane_knee_projection_angle,24.7,RED
3009.66,knee_flexion_depth,77.26,RED
3009.66,frontal_plane_knee_projection_angle,5.36,RED
3009.69,knee_flexion_depth,71.88,RED
3009.69,frontal_plane_knee_projection_angle,22.56,RED
3009.72,knee_flexion_depth,94.53,RED
3009.72,frontal_plane_knee_projection_angle,6.82,RED
3009.75,knee_flexion_depth,19.6,RED
3009.75,frontal_plane_knee_projection_angle,20.59,RED
3009.78,knee_flexion_depth,91.7,RED
3009.78,frontal_plane_knee_projection_angle,0.78,RED
3009.81,knee_flexion_depth,58.65,RED
3009.81,frontal_plane_knee_projection_angle,21.31,RED
3009.84,knee_flexion_depth,112.02,RED
3009.84,frontal_plane_knee_projection_angle,12.67,RED
3009.87,knee_flexion_depth,19.82,RED
3009.87,frontal_plane_knee_projection_angle,24.89,RED
3009.9,knee_flexion_depth,96.31,RED
3009.9,frontal_plane_knee_projection_angle,13.11,RED
3009.93,knee_flexion_depth,20.08,RED
3009.93,frontal_plane_knee_projection_angle,25.2,RED
3009.96,knee_flexion_depth,102.39,RED
3009.96,frontal_plane_knee_projection_angle,4.4,RED
3009.99,knee_flexion_depth,14.55,RED
3009.99,frontal_plane_knee_projection_angle,24.81,RED
3010.02,knee_flexion_depth,108.26,RED
3010.02,frontal_plane_knee_projection_angle,4.7,RED
3010.05,knee_flexion_depth,50.07,RED
3010.05,frontal_plane_knee_projection_angle,20.99,RED
3010.08,knee_flexion_depth,107.12,RED
3010.08,frontal_plane_knee_projection_angle,2.97,RED
3010.11,knee_flexion_depth,67.23,RED
3010.11,frontal_plane_knee_projection_angle,19.38,RED
3010.14,knee_flexion_depth,91.61,RED
3010.14,frontal_plane_knee_projection_angle,0.87,RED
3010.17,knee_flexion_depth,12.79,RED
3010.17,frontal_plane_knee_projection_angle,22.79,RED
3010.2,knee_flexion_depth,87.11,RED
3010.2,frontal_plane_knee_projection_angle,12.45,RED
3010.23,knee_flexion_depth,6.03,RED
3010.23,frontal_plane_knee_projection_angle,20.75,RED
3010.26,knee_flexion_depth,90.25,RED
3010.26,frontal_plane_knee_projection_angle,0.29,RED
3010.29,knee_flexion_depth,13.69,RED
3010.29,frontal_plane_knee_projection_angle,21.26,RED
3010.32,knee_flexion_depth,97.23,RED
3010.32,frontal_plane_knee_projection_angle,6.02,RED
3010.35,knee_flexion_depth,42.11,RED
3010.35,frontal_plane_knee_projection_angle,23.97,RED
3010.38,knee_flexion_depth,75.55,RED
3010.38,frontal_plane_knee_projection_angle,6.92,RED
3010.41,knee_flexion_depth,72.35,RED
3010.41,frontal_plane_knee_projection_angle,22.83,RED
3010.44,knee_flexion_depth,105.52,RED
3010.44,frontal_plane_knee_projection_angle,4.65,RED
3010.47,knee_flexion_depth,59.1,RED
3010.47,frontal_plane_knee_projection_angle,26.62,RED
3010.5,knee_flexion_depth,98.51,RED
3010.5,frontal_plane_knee_projection_angle,14.54,RED
3010.53,knee_flexion_depth,13.78,RED
3010.53,frontal_plane_knee_projection_angle,15.35,RED
3010.56,knee_flexion_depth,109.68,RED
3010.56,frontal_plane_knee_projection_angle,12.03,RED
3010.59,knee_flexion_depth,13.4,RED
3010.59,frontal_plane_knee_projection_angle,19.06,RED
3010.62,knee_flexion_depth,75.89,RED
3010.62,frontal_plane_knee_projection_angle,4.37,RED
3010.65,knee_flexion_depth,59.04,RED
3010.65,frontal_plane_knee_projection_angle,22.82,RED
3010.68,knee_flexion_depth,90.73,RED
3010.68,frontal_plane_knee_projection_angle,5.54,RED
3010.71,knee_flexion_depth,5.09,RED
3010.71,frontal_plane_knee_projection_angle,19.57,RED
3010.74,knee_flexion_depth,104.13,RED
3010.74,frontal_plane_knee_projection_angle,14.52,RED
3010.77,knee_flexion_depth,64.21,RED
3010.77,frontal_plane_knee_projection_angle,15.45,RED
3010.8,knee_flexion_depth,115.45,RED
3010.8,frontal_plane_knee_projection_angle,11.67,RED
3010.83,knee_flexion_depth,59.55,RED
3010.83,frontal_plane_knee_projection_angle,21.92,RED
3010.86,knee_flexion_depth,92.97,RED
3010.86,frontal_plane_knee_projection_angle,4.51,RED
3010.89,knee_flexion_depth,9.59,RED
3010.89,frontal_plane_knee_projection_angle,18.5,RED
3010.92,knee_flexion_depth,86.17,RED
3010.92,frontal_plane_knee_projection_angle,7.21,RED
3010.95,knee_flexion_depth,57.25,RED
3010.95,frontal_plane_knee_projection_angle,22.16,RED
3010.98,knee_flexion_depth,77.7,RED
3010.98,frontal_plane_knee_projection_angle,14.27,RED
3011.01,knee_flexion_depth,70.9,RED
3011.01,frontal_plane_knee_projection_angle,26.8,RED
3011.04,knee_flexion_depth,119.61,RED
3011.04,frontal_plane_knee_projection_angle,8.11,RED
3011.07,knee_flexion_depth,72.3,RED
3011.07,frontal_plane_knee_projection_angle,16.23,RED
3011.1,knee_flexion_depth,91.52,RED
3011.1,frontal_plane_knee_projection_angle,3.36,RED
3011.13,knee_flexion_depth,18.69,RED
3011.13,frontal_plane_knee_projection_angle,17.2,RED
3011.16,knee_flexion_depth,103.05,RED
3011.16,frontal_plane_knee_projection_angle,11.64,RED
3011.19,knee_flexion_depth,45.42,RED
3011.19,frontal_plane_knee_projection_angle,17.29,RED
3011.22,knee_flexion_depth,111.52,RED
3011.22,frontal_plane_knee_projection_angle,9.48,RED
3011.25,knee_flexion_depth,32.13,RED
3011.25,frontal_plane_knee_projection_angle,25.14,RED
3011.28,knee_flexion_depth,86.77,RED
3011.28,frontal_plane_knee_projection_angle,5.14,RED
3011.31,knee_flexion_depth,69.13,RED
3011.31,frontal_plane_knee_projection_angle,19.43,RED
3011.34,knee_flexion_depth,96.2,RED
3011.34,frontal_plane_knee_projection_angle,13.26,RED
3011.37,knee_flexion_depth,54.47,RED
3011.37,frontal_plane_knee_projection_angle,16.03,RED
3011.4,knee_flexion_depth,81.71,RED
3011.4,frontal_plane_knee_projection_angle,0.12,RED
3011.43,knee_flexion_depth,49.1,RED
3011.43,frontal_plane_knee_projection_angle,21.77,RED
3011.46,knee_flexion_depth,81.13,RED
3011.46,frontal_plane_knee_projection_angle,14.27,RED
3011.49,knee_flexion_depth,42.02,RED
3011.49,frontal_plane_knee_projection_angle,18.7,RED
3011.52,knee_flexion_depth,97.58,RED
3011.52,frontal_plane_knee_projection_angle,10.13,RED
3011.55,knee_flexion_depth,10.33,RED
3011.55,frontal_plane_knee_projection_angle,19.19,RED
3011.58,knee_flexion_depth,111.33,RED
3011.58,frontal_plane_knee_projection_angle,6.85,RED
3011.61,knee_flexion_depth,43.21,RED
3011.61,frontal_plane_knee_projection_angle,21.55,RED
3011.64,knee_flexion_depth,77.07,RED
3011.64,frontal_plane_knee_projection_angle,2.47,RED
3011.67,knee_flexion_depth,36.14,RED
3011.67,frontal_plane_knee_projection_angle,18.22,RED
3011.7,knee_flexion_depth,77.34,RED
3011.7,frontal_plane_knee_projection_angle,12.57,RED
3011.73,knee_flexion_depth,73.59,RED
3011.73,frontal_plane_knee_projection_angle,26.92,RED
3011.76,knee_flexion_depth,113.43,RED
3011.76,frontal_plane_knee_projection_angle,3.61,RED
3011.79,knee_flexion_depth,72.15,RED
3011.79,frontal_plane_knee_projection_angle,18.03,RED
3011.82,knee_flexion_depth,117.82,RED
3011.82,frontal_plane_knee_projection_angle,14.82,RED
3011.85,knee_flexion_depth,54.75,RED
3011.85,frontal_plane_knee_projection_angle,29.72,RED
3011.88,knee_flexion_depth,100.67,RED
3011.88,frontal_plane_knee_projection_angle,3.87,RED
3011.91,knee_flexion_depth,35.55,RED
3011.91,frontal_plane_knee_projection_angle,23.94,RED
3011.94,knee_flexion_depth,78.38,RED
3011.94,frontal_plane_knee_projection_angle,9.27,RED
3011.97,knee_flexion_depth,73.58,RED
3011.97,frontal_plane_knee_projection_angle,17.93,RED
3012.0,knee_flexion_depth,110.69,RED
3012.0,frontal_plane_knee_projection_angle,13.53,RED
3012.03,knee_flexion_depth,70.96,RED
3012.03,frontal_plane_knee_projection_angle,29.41,RED
3012.06,knee_flexion_depth,98.51,RED
3012.06,frontal_plane_knee_projection_angle,14.56,RED
3012.09,knee_flexion_depth,57.94,RED
3012.09,frontal_plane_knee_projection_angle,17.51,RED
3012.12,knee_flexion_depth,96.51,RED
3012.12,frontal_plane_knee_projection_angle,10.7,RED
3012.15,knee_flexion_depth,22.29,RED
3012.15,frontal_plane_knee_projection_angle,24.65,RED
3012.18,knee_flexion_depth,105.03,RED
3012.18,frontal_plane_knee_projection_angle,2.42,RED
3012.21,knee_flexion_depth,44.5,RED
3012.21,frontal_plane_knee_projection_angle,26.6,RED
3012.24,knee_flexion_depth,97.5,RED
3012.24,frontal_plane_knee_projection_angle,0.18,RED
3012.27,knee_flexion_depth,5.63,RED
3012.27,frontal_plane_knee_projection_angle,20.42,RED
3012.3,knee_flexion_depth,116.69,RED
3012.3,frontal_plane_knee_projection_angle,3.41,RED
3012.33,knee_flexion_depth,49.34,RED
3012.33,frontal_plane_knee_projection_angle,18.41,RED
3012.36,knee_flexion_depth,89.54,RED
3012.36,frontal_plane_knee_projection_angle,12.64,RED
3012.39,knee_flexion_depth,55.95,RED
3012.39,frontal_plane_knee_projection_angle,16.52,RED
3012.42,knee_flexion_depth,94.35,RED
3012.42,frontal_plane_knee_projection_angle,0.43,RED
3012.45,knee_flexion_depth,38.61,RED
3012.45,frontal_plane_knee_projection_angle,24.97,RED
3012.48,knee_flexion_depth,80.42,RED
3012.48,frontal_plane_knee_projection_angle,4.3,RED
3012.51,knee_flexion_depth,32.81,RED
3012.51,frontal_plane_knee_projection_angle,28.8,RED
3012.54,knee_flexion_depth,119.7,RED
3012.54,frontal_plane_knee_projection_angle,0.67,RED
3012.57,knee_flexion_depth,58.19,RED
3012.57,frontal_plane_knee_projection_angle,20.64,RED
3012.6,knee_flexion_depth,92.72,RED
3012.6,frontal_plane_knee_projection_angle,11.24,RED
3012.63,knee_flexion_depth,69.2,RED
3012.63,frontal_plane_knee_projection_angle,29.27,RED
3012.66,knee_flexion_depth,101.01,RED
3012.66,frontal_plane_knee_projection_angle,5.32,RED
3012.69,knee_flexion_depth,60.05,RED
3012.69,frontal_plane_knee_projection_angle,18.84,RED
3012.72,knee_flexion_depth,100.43,RED
3012.72,frontal_plane_knee_projection_angle,5.34,RED
3012.75,knee_flexion_depth,50.9,RED
3012.75,frontal_plane_knee_projection_angle,18.68,RED
3012.78,knee_flexion_depth,83.7,RED
3012.78,frontal_plane_knee_projection_angle,13.68,RED
3012.81,knee_flexion_depth,12.12,RED
3012.81,frontal_plane_knee_projection_angle,22.64,RED
3012.84,knee_flexion_depth,85.02,RED
3012.84,frontal_plane_knee_projection_angle,0.58,RED
3012.87,knee_flexion_depth,7.52,RED
3012.87,frontal_plane_knee_projection_angle,17.71,RED
3012.9,knee_flexion_depth,114.02,RED
3012.9,frontal_plane_knee_projection_angle,4.21,RED
3012.93,knee_flexion_depth,71.44,RED
3012.93,frontal_plane_knee_projection_angle,23.77,RED
3012.96,knee_flexion_depth,94.7,RED
3012.96,frontal_plane_knee_projection_angle,8.64,RED
3012.99,knee_flexion_depth,41.12,RED
3012.99,frontal_plane_knee_projection_angle,26.41,RED
3013.02,knee_flexion_depth,87.78,RED
3013.02,frontal_plane_knee_projection_angle,5.26,RED
3013.05,knee_flexion_depth,67.5,RED
3013.05,frontal_plane_knee_projection_angle,29.2,RED
3013.08,knee_flexion_depth,115.18,RED
3013.08,frontal_plane_knee_projection_angle,6.25,RED
3013.11,knee_flexion_depth,59.55,RED
3013.11,frontal_plane_knee_projection_angle,22.2,RED
3013.14,knee_flexion_depth,97.44,RED
3013.14,frontal_plane_knee_projection_angle,3.05,RED
3013.17,knee_flexion_depth,46.32,RED
3013.17,frontal_plane_knee_projection_angle,17.87,RED
3013.2,knee_flexion_depth,89.99,RED
3013.2,frontal_plane_knee_projection_angle,12.74,RED
3013.23,knee_flexion_depth,19.47,RED
3013.23,frontal_plane_knee_projection_angle,16.16,RED
3013.26,knee_flexion_depth,78.2,RED
3013.26,frontal_plane_knee_projection_angle,14.02,RED
3013.29,knee_flexion_depth,40.43,RED
3013.29,frontal_plane_knee_projection_angle,21.2,RED
3013.32,knee_flexion_depth,111.51,RED
3013.32,frontal_plane_knee_projection_angle,12.45,RED
3013.35,knee_flexion_depth,28.22,RED
3013.35,frontal_plane_knee_projection_angle,25.43,RED
3013.38,knee_flexion_depth,109.72,RED
3013.38,frontal_plane_knee_projection_angle,9.75,RED
3013.41,knee_flexion_depth,15.6,RED
3013.41,frontal_plane_knee_projection_angle,28.15,RED
3013.44,knee_flexion_depth,99.31,RED
3013.44,frontal_plane_knee_projection_angle,4.21,RED
3013.47,knee_flexion_depth,34.72,RED
3013.47,frontal_plane_knee_projection_angle,15.66,RED
3013.5,knee_flexion_depth,80.84,RED
3013.5,frontal_plane_knee_projection_angle,11.41,RED
3013.53,knee_flexion_depth,5.0,RED
3013.53,frontal_plane_knee_projection_angle,21.31,RED
3013.56,knee_flexion_depth,98.56,RED
3013.56,frontal_plane_knee_projection_angle,0.81,RED
3013.59,knee_flexion_depth,73.02,RED
3013.59,frontal_plane_knee_projection_angle,18.47,RED
3013.62,knee_flexion_depth,88.76,RED
3013.62,frontal_plane_knee_projection_angle,4.53,RED
3013.65,knee_flexion_depth,21.11,RED
3013.65,frontal_plane_knee_projection_angle,15.12,RED
3013.68,knee_flexion_depth,107.85,RED
3013.68,frontal_plane_knee_projection_angle,14.41,RED
3013.71,knee_flexion_depth,20.68,RED
3013.71,frontal_plane_knee_projection_angle,24.98,RED
3013.74,knee_flexion_depth,108.41,RED
3013.74,frontal_plane_knee_projection_angle,12.64,RED
3013.77,knee_flexion_depth,34.54,RED
3013.77,frontal_plane_knee_projection_angle,19.61,RED
3013.8,knee_flexion_depth,89.71,RED
3013.8,frontal_plane_knee_projection_angle,10.62,RED
3013.83,knee_flexion_depth,62.09,RED
3013.83,frontal_plane_knee_projection_angle,17.81,RED
3013.86,knee_flexion_depth,91.76,RED
3013.86,frontal_plane_knee_projection_angle,13.44,RED
3013.89,knee_flexion_depth,61.39,RED
3013.89,frontal_plane_knee_projection_angle,29.77,RED
3013.92,knee_flexion_depth,108.97,RED
3013.92,frontal_plane_knee_projection_angle,5.86,RED
3013.95,knee_flexion_depth,46.29,RED
3013.95,frontal_plane_knee_projection_angle,24.95,RED
3013.98,knee_flexion_depth,78.62,RED
3013.98,frontal_plane_knee_projection_angle,8.11,RED
3014.01,knee_flexion_depth,54.58,RED
3014.01,frontal_plane_knee_projection_angle,17.59,RED
3014.04,knee_flexion_depth,110.15,RED
3014.04,frontal_plane_knee_projection_angle,8.7,RED
3014.07,knee_flexion_depth,71.56,RED
3014.07,frontal_plane_knee_projection_angle,15.73,RED
3014.1,knee_flexion_depth,87.01,RED
3014.1,frontal_plane_knee_projection_angle,8.96,RED
3014.13,knee_flexion_depth,25.73,RED
3014.13,frontal_plane_knee_projection_angle,25.74,RED
3014.16,knee_flexion_depth,109.18,RED
3014.16,frontal_plane_knee_projection_angle,1.53,RED
3014.19,knee_flexion_depth,40.92,RED
3014.19,frontal_plane_knee_projection_angle,22.68,RED
3014.22,knee_flexion_depth,91.68,RED
3014.22,frontal_plane_knee_projection_angle,13.9,RED
3014.25,knee_flexion_depth,62.84,RED
3014.25,frontal_plane_knee_projection_angle,25.49,RED
3014.28,knee_flexion_depth,107.17,RED
3014.28,frontal_plane_knee_projection_angle,6.88,RED
3014.31,knee_flexion_depth,69.38,RED
3014.31,frontal_plane_knee_projection_angle,25.45,RED
3014.34,knee_flexion_depth,107.83,RED
3014.34,frontal_plane_knee_projection_angle,12.84,RED
3014.37,knee_flexion_depth,24.16,RED
3014.37,frontal_plane_knee_projection_angle,27.13,RED
3014.4,knee_flexion_depth,83.87,RED
3014.4,frontal_plane_knee_projection_angle,5.15,RED
3014.43,knee_flexion_depth,28.46,RED
3014.43,frontal_plane_knee_projection_angle,29.68,RED
3014.46,knee_flexion_depth,113.56,RED
3014.46,frontal_plane_knee_projection_angle,10.45,RED
3014.49,knee_flexion_depth,55.82,RED
3014.49,frontal_plane_knee_projection_angle,23.47,RED
3014.52,knee_flexion_depth,117.62,RED
3014.52,frontal_plane_knee_projection_angle,7.39,RED
3014.55,knee_flexion_depth,31.6,RED
3014.55,frontal_plane_knee_projection_angle,17.53,RED
3014.58,knee_flexion_depth,110.4,RED
3014.58,frontal_plane_knee_projection_angle,10.94,RED
3014.61,knee_flexion_depth,31.87,RED
3014.61,frontal_plane_knee_projection_angle,15.48,RED
3014.64,knee_flexion_depth,112.77,RED
3014.64,frontal_plane_knee_projection_angle,0.17,RED
3014.67,knee_flexion_depth,54.19,RED
3014.67,frontal_plane_knee_projection_angle,29.56,RED
3014.7,knee_flexion_depth,94.75,RED
3014.7,frontal_plane_knee_projection_angle,3.5,RED
3014.73,knee_flexion_depth,54.27,RED
3014.73,frontal_plane_knee_projection_angle,27.28,RED
3014.76,knee_flexion_depth,99.63,RED
3014.76,frontal_plane_knee_projection_angle,14.41,RED
3014.79,knee_flexion_depth,8.61,RED
3014.79,frontal_plane_knee_projection_angle,22.62,RED
3014.82,knee_flexion_depth,107.36,RED
3014.82,frontal_plane_knee_projection_angle,12.85,RED
3014.85,knee_flexion_depth,17.53,RED
3014.85,frontal_plane_knee_projection_angle,27.02,RED
3014.88,knee_flexion_depth,99.92,RED
3014.88,frontal_plane_knee_projection_angle,5.91,RED
3014.91,knee_flexion_depth,14.21,RED
3014.91,frontal_plane_knee_projection_angle,27.99,RED
3014.94,knee_flexion_depth,82.16,RED
3014.94,frontal_plane_knee_projection_angle,4.62,RED
3014.97,knee_flexion_depth,25.27,RED
3014.97,frontal_plane_knee_projection_angle,28.08,RED
